	LNR	Cluster_ID
30691	36259	7.0
30692	36598	6.0
30693	36265	10.0
30694	36689	9.0
30695	36281	7.0
30696	36623	9.0
30697	36639	10.0
30698	36345	3.0
30699	36671	5.0
30700	36384	10.0
30701	36124	9.0
30702	36128	3.0
30703	36134	7.0
30704	36469	7.0
30705	36177	3.0
30706	36493	1.0
30707	36498	7.0
30708	43644	6.0
30709	43962	7.0
30710	43975	2.0
30711	50125	3.0
30712	50136	2.0
30713	50449	10.0
30714	50778	9.0
30715	45930	3.0
30716	46241	3.0
30717	46245	8.0
30718	46255	5.0
30719	46572	10.0
30720	46578	5.0
30721	47233	4.0
30722	47546	3.0
30723	47887	7.0
30724	47890	9.0
30725	48209	10.0
30726	48211	10.0
30727	48543	7.0
30728	48864	10.0
30729	49187	10.0
30730	49500	7.0
30731	49505	5.0
30732	49507	3.0
30733	49833	10.0
30734	49835	7.0
30735	49836	6.0
30736	50143	3.0
30737	50789	0.0
30738	45933	8.0
30739	46268	10.0
30740	46587	9.0
30741	48232	6.0
30742	48238	5.0
30743	48550	10.0
30744	48869	10.0
30745	48885	3.0
30746	49209	6.0
30747	49529	5.0
30748	49537	7.0
30749	49852	7.0
30750	50496	10.0
30751	50823	5.0
30752	50828	10.0
30753	45959	2.0
30754	46281	4.0
30755	46933	9.0
30756	47587	7.0
30757	47589	7.0
30758	47593	10.0
30759	47596	6.0
30760	47917	10.0
30761	47930	10.0
30762	48564	8.0
30763	49231	2.0
30764	49877	7.0
30765	50185	2.0
30766	50193	9.0
30767	50521	10.0
30768	45646	3.0
30769	45648	7.0
30770	53653	2.0
30771	53978	3.0
30772	20903	9.0
30773	20912	2.0
30774	20629	3.0
30775	20326	1.0
30776	20644	8.0
30777	20340	7.0
30778	20351	9.0
30779	20694	9.0
30780	20389	9.0
30781	20392	10.0
30782	20699	3.0
30783	20710	3.0
30784	20711	3.0
30785	20398	3.0
30786	20399	3.0
30787	20733	5.0
30788	21414	3.0
30789	21416	9.0
30790	21443	3.0
30791	21126	6.0
30792	21135	10.0
30793	21462	9.0
30794	21473	3.0
30795	21477	5.0
30796	21153	3.0
30797	21568	5.0
30798	30324	7.0
30799	30338	8.0
30800	30347	5.0
30801	30351	7.0
30802	30049	8.0
30803	30058	0.0
30804	30064	10.0
30805	29760	7.0
30806	29761	10.0
30807	30091	7.0
30808	29782	10.0
30809	29794	7.0
30810	30112	3.0
30811	29807	7.0
30812	30133	0.0
30813	30149	7.0
30814	29850	3.0
30815	29859	3.0
30816	30181	6.0
30817	30196	8.0
30818	29885	6.0
30819	30200	8.0
30820	30208	5.0
30821	30518	10.0
30822	30522	9.0
30823	30528	3.0
30824	30861	7.0
30825	30568	7.0
30826	45006	3.0
30827	40504	10.0
30828	40837	6.0
30829	40838	5.0
30830	40845	3.0
30831	41155	10.0
30832	41166	2.0
30833	41485	9.0
30834	41809	7.0
30835	41818	8.0
30836	42461	4.0
30837	43092	10.0
30838	43094	9.0
30839	43402	9.0
30840	43735	5.0
30841	43739	2.0
30842	44044	3.0
30843	44045	2.0
30844	44369	10.0
30845	45020	10.0
30846	45345	7.0
30847	40526	3.0
30848	40855	6.0
30849	41191	3.0
30850	41837	8.0
30851	42789	3.0
30852	43431	3.0
30853	43433	3.0
30854	43437	3.0
30855	43438	10.0
30856	44076	1.0
30857	44077	6.0
30858	44078	10.0
30859	44392	10.0
30860	44404	1.0
30861	44405	7.0
30862	44727	3.0
30863	45363	7.0
30864	41194	3.0
30865	41209	3.0
30866	54983	3.0
30867	55299	3.0
30868	55622	9.0
30869	55627	3.0
30870	55629	9.0
30871	51122	1.0
30872	51782	10.0
30873	52090	10.0
30874	52100	3.0
30875	52419	5.0
30876	52426	10.0
30877	53063	10.0
30878	53064	6.0
30879	53397	10.0
30880	53707	10.0
30881	70711	5.0
30882	66235	7.0
30883	66237	10.0
30884	66246	1.0
30885	66557	9.0
30886	67195	6.0
30887	67532	9.0
30888	67846	9.0
30889	67852	9.0
30890	68167	10.0
30891	68479	10.0
30892	69113	3.0
30893	69118	9.0
30894	69123	3.0
30895	69434	9.0
30896	69767	10.0
30897	69769	10.0
30898	69772	10.0
30899	70075	10.0
30900	70394	2.0
30901	70405	9.0
30902	70717	3.0
30903	70720	10.0
30904	71042	3.0
30905	67216	3.0
30906	67545	10.0
30907	67860	10.0
30908	68822	10.0
30909	68829	9.0
30910	69140	3.0
30911	69786	5.0
30912	70743	5.0
30913	71064	5.0
30914	66290	6.0
30915	66599	9.0
30916	66925	7.0
30917	66933	5.0
30918	67875	3.0
30919	67880	2.0
30920	67885	3.0
30921	77693	7.0
30922	78014	7.0
30923	78331	2.0
30924	78638	4.0
30925	78645	2.0
30926	79280	9.0
30927	79291	5.0
30928	79920	4.0
30929	80244	6.0
30930	80248	9.0
30931	80889	9.0
30932	80897	10.0
30933	81219	9.0
30934	38320	10.0
30935	38010	3.0
30936	38354	5.0
30937	38359	4.0
30938	38360	3.0
30939	38364	5.0
30940	38369	7.0
30941	38387	9.0
30942	39063	3.0
30943	38740	3.0
30944	39074	9.0
30945	39115	10.0
30946	39123	10.0
30947	38792	10.0
30948	38799	3.0
30949	39210	9.0
30950	39214	9.0
30951	38813	9.0
30952	38823	10.0
30953	38829	6.0
30954	38841	3.0
30955	39146	3.0
30956	39149	3.0
30957	38867	7.0
30958	48322	7.0
30959	48662	10.0
30960	49314	5.0
30961	50264	10.0
30962	50591	3.0
30963	50592	7.0
30964	50605	5.0
30965	45735	6.0
30966	46069	10.0
30967	47049	5.0
30968	47052	3.0
30969	47368	10.0
30970	47377	10.0
30971	48356	9.0
30972	48996	7.0
30973	49326	7.0
30974	50283	10.0
30975	50614	10.0
30976	50619	8.0
30977	50622	7.0
30978	39971	10.0
30979	39980	5.0
30980	39983	9.0
30981	39988	10.0
30982	44941	10.0
30983	44942	5.0
30984	45266	9.0
30985	45600	7.0
30986	40771	3.0
30987	41094	9.0
30988	41097	10.0
30989	41429	9.0
30990	42717	9.0
30991	42721	9.0
30992	43343	9.0
30993	43672	3.0
30994	43983	9.0
30995	44000	3.0
30996	44643	10.0
30997	44645	6.0
30998	44960	7.0
30999	44964	8.0
31000	45284	10.0
31001	45289	3.0
31002	45613	2.0
31003	40801	9.0
31004	40806	10.0
31005	41452	3.0
31006	41454	9.0
31007	41772	10.0
31008	42084	3.0
31009	42730	9.0
31010	42732	6.0
31011	43362	10.0
31012	43375	10.0
31013	44008	3.0
31014	44011	10.0
31015	44013	8.0
31016	47174	10.0
31017	47492	4.0
31018	47502	5.0
31019	47820	7.0
31020	47829	10.0
31021	48140	2.0
31022	48144	10.0
31023	48148	10.0
31024	48152	10.0
31025	48156	10.0
31026	48465	7.0
31027	48475	5.0
31028	49127	1.0
31029	49439	3.0
31030	49455	10.0
31031	50091	9.0
31032	50412	7.0
31033	50734	7.0
31034	50741	5.0
31035	50745	3.0
31036	45881	9.0
31037	45890	9.0
31038	46201	6.0
31039	46537	3.0
31040	46863	5.0
31041	47178	4.0
31042	47196	4.0
31043	10594	3.0
31044	10614	3.0
31045	10616	9.0
31046	10313	6.0
31047	10319	3.0
31048	10624	9.0
31049	10625	9.0
31050	10334	10.0
31051	10640	3.0
31052	10670	10.0
31053	11331	3.0
31054	11338	9.0
31055	11000	3.0
31056	11003	5.0
31057	11011	7.0
31058	11343	5.0
31059	11370	5.0
31060	11047	9.0
31061	11383	7.0
31062	11488	3.0
31063	11499	3.0
31064	11094	7.0
31065	19979	5.0
31066	20013	3.0
31067	19719	3.0
31068	20055	10.0
31069	20063	2.0
31070	20077	5.0
31071	19768	7.0
31072	19776	9.0
31073	19796	10.0
31074	20100	9.0
31075	19800	10.0
31076	20118	9.0
31077	20125	5.0
31078	20449	9.0
31079	20453	10.0
31080	20759	5.0
31081	20777	3.0
31082	20462	3.0
31083	20471	3.0
31084	20782	3.0
31085	20809	9.0
31086	20922	3.0
31087	20924	3.0
31088	20926	5.0
31089	20930	7.0
31090	20938	3.0
31091	20555	9.0
31092	20841	9.0
31093	20849	10.0
31094	20853	9.0
31095	20570	9.0
31096	20571	2.0
31097	20860	10.0
31098	43186	3.0
31099	43511	10.0
31100	51830	10.0
31101	52157	10.0
31102	52488	10.0
31103	52495	8.0
31104	52811	9.0
31105	52813	8.0
31106	53132	7.0
31107	53446	9.0
31108	53764	10.0
31109	53766	10.0
31110	54099	2.0
31111	54408	3.0
31112	54416	3.0
31113	54417	3.0
31114	55372	10.0
31115	51520	7.0
31116	51528	9.0
31117	51846	3.0
31118	52188	3.0
31119	52501	6.0
31120	52516	9.0
31121	52824	2.0
31122	53795	10.0
31123	54104	10.0
31124	54107	7.0
31125	54426	9.0
31126	54434	3.0
31127	55075	7.0
31128	55082	5.0
31129	55407	8.0
31130	55710	8.0
31131	55719	3.0
31132	50892	10.0
31133	51219	10.0
31134	51220	7.0
31135	51224	6.0
31136	51232	10.0
31137	51549	9.0
31138	52211	10.0
31139	52521	2.0
31140	52529	9.0
31141	52852	5.0
31142	53166	3.0
31143	53174	10.0
31144	53499	10.0
31145	53811	6.0
31146	54450	5.0
31147	54775	8.0
31148	54777	9.0
31149	54784	3.0
31150	50915	7.0
31151	50922	3.0
31152	51233	10.0
31153	51238	7.0
31154	51563	3.0
31155	51568	4.0
31156	28297	2.0
31157	28965	7.0
31158	28982	3.0
31159	28984	10.0
31160	28663	10.0
31161	29017	2.0
31162	28681	8.0
31163	28690	9.0
31164	28734	3.0
31165	29047	6.0
31166	28745	9.0
31167	28755	6.0
31168	28768	10.0
31169	28772	10.0
31170	29079	4.0
31171	28791	5.0
31172	28793	2.0
31173	28510	4.0
31174	28821	5.0
31175	37697	10.0
31176	37395	3.0
31177	37705	9.0
31178	37429	5.0
31179	37754	3.0
31180	37760	6.0
31181	38088	3.0
31182	38090	7.0
31183	38128	5.0
31184	38446	2.0
31185	38161	8.0
31186	38180	3.0
31187	38478	10.0
31188	38186	7.0
31189	38198	6.0
31190	38488	6.0
31191	38212	7.0
31192	38511	8.0
31193	38539	7.0
31194	38244	5.0
31195	38269	9.0
31196	38275	7.0
31197	37962	3.0
31198	37976	6.0
31199	42176	6.0
31200	42485	3.0
31201	42488	9.0
31202	43131	6.0
31203	43137	10.0
31204	43139	7.0
31205	43461	7.0
31206	43778	9.0
31207	44409	2.0
31208	44741	7.0
31209	45055	6.0
31210	45063	10.0
31211	45383	9.0
31212	45385	4.0
31213	40568	5.0
31214	40574	7.0
31215	40575	10.0
31216	40900	10.0
31217	40909	9.0
31218	41539	10.0
31219	41549	3.0
31220	41869	9.0
31221	42827	3.0
31222	42831	3.0
31223	43160	3.0
31224	43464	3.0
31225	43800	10.0
31226	44113	10.0
31227	44114	9.0
31228	44435	6.0
31229	44753	10.0
31230	45093	7.0
31231	45411	1.0
31232	40589	10.0
31233	40930	10.0
31234	41254	3.0
31235	41885	3.0
31236	42843	5.0
31237	43168	3.0
31238	44126	6.0
31239	44136	9.0
31240	44465	2.0
31241	44782	8.0
31242	44784	9.0
31243	45441	9.0
31244	40945	10.0
31245	40947	9.0
31246	41256	7.0
31247	41260	1.0
31248	41262	3.0
31249	41267	5.0
31250	41902	1.0
31251	42233	3.0
31252	42238	7.0
31253	42873	6.0
31254	22500	9.0
31255	22231	9.0
31256	22557	10.0
31257	22268	3.0
31258	22293	10.0
31259	22604	3.0
31260	22610	10.0
31261	22616	6.0
31262	22642	6.0
31263	22656	10.0
31264	22967	10.0
31265	23279	9.0
31266	23297	5.0
31267	22982	3.0
31268	23309	9.0
31269	23319	10.0
31270	23020	5.0
31271	23021	7.0
31272	23023	2.0
31273	23458	10.0
31274	23048	9.0
31275	23056	7.0
31276	23344	7.0
31277	23348	7.0
31278	23062	5.0
31279	23077	8.0
31280	23377	2.0
31281	23085	2.0
31282	23091	6.0
31283	23093	3.0
31284	23381	3.0
31285	23102	3.0
31286	23134	10.0
31287	23424	2.0
31288	23146	10.0
31289	23177	3.0
31290	22859	6.0
31291	23194	5.0
31292	22896	10.0
31293	31764	10.0
31294	31765	9.0
31295	31772	7.0
31296	32749	3.0
31297	32436	2.0
31298	32760	7.0
31299	32771	8.0
31300	32772	3.0
31301	32445	9.0
31302	65016	9.0
31303	65977	9.0
31304	65987	5.0
31305	61515	10.0
31306	61519	8.0
31307	61849	7.0
31308	62171	9.0
31309	62488	6.0
31310	62807	10.0
31311	63115	10.0
31312	63437	7.0
31313	64730	4.0
31314	64731	8.0
31315	65042	3.0
31316	65354	7.0
31317	65677	10.0
31318	66001	3.0
31319	61219	6.0
31320	61552	10.0
31321	61866	7.0
31322	62173	7.0
31323	62184	6.0
31324	62508	7.0
31325	63133	10.0
31326	63144	3.0
31327	72944	7.0
31328	73266	9.0
31329	73270	8.0
31330	73271	3.0
31331	73590	7.0
31332	73898	2.0
31333	73912	9.0
31334	74223	5.0
31335	74225	2.0
31336	74232	2.0
31337	74551	7.0
31338	74874	3.0
31339	75182	9.0
31340	75835	3.0
31341	76142	9.0
31342	71365	10.0
31343	72002	7.0
31344	72648	7.0
31345	72958	8.0
31346	72972	6.0
31347	73287	10.0
31348	73613	10.0
31349	73929	3.0
31350	73931	7.0
31351	73933	7.0
31352	74241	4.0
31353	74244	6.0
31354	74877	2.0
31355	74878	8.0
31356	75202	10.0
31357	37535	10.0
31358	37539	9.0
31359	37954	2.0
31360	37543	9.0
31361	37872	10.0
31362	37570	10.0
31363	27585	9.0
31364	27589	10.0
31365	27593	9.0
31366	27595	6.0
31367	27289	6.0
31368	27604	10.0
31369	27609	1.0
31370	27305	7.0
31371	27310	3.0
31372	27326	9.0
31373	36508	10.0
31374	36509	7.0
31375	36519	2.0
31376	36835	5.0
31377	37154	3.0
31378	37171	3.0
31379	37184	7.0
31380	36895	3.0
31381	36898	3.0
31382	37304	10.0
31383	37308	9.0
31384	37316	10.0
31385	37318	6.0
31386	37215	2.0
31387	36926	10.0
31388	37225	3.0
31389	37247	3.0
31390	37254	3.0
31391	36979	9.0
31392	37261	3.0
31393	37270	3.0
31394	37286	3.0
31395	37297	5.0
31396	37006	5.0
31397	36718	6.0
31398	36720	3.0
31399	36732	3.0
31400	37044	7.0
31401	36747	8.0
31402	37066	7.0
31403	37070	3.0
31404	37071	5.0
31405	36775	7.0
31406	36777	9.0
31407	36780	10.0
31408	36793	10.0
31409	37106	10.0
31410	36801	10.0
31411	36814	7.0
31412	37125	7.0
31413	37139	7.0
31414	37782	3.0
31415	37462	9.0
31416	37801	6.0
31417	37810	3.0
31418	37819	7.0
31419	37487	8.0
31420	37497	2.0
31421	37826	10.0
31422	37843	6.0
31423	6362	7.0
31424	6373	3.0
31425	6393	3.0
31426	6398	1.0
31427	6088	0.0
31428	6089	10.0
31429	6097	9.0
31430	6108	4.0
31431	6432	10.0
31432	6440	7.0
31433	6137	7.0
31434	5836	7.0
31435	5839	10.0
31436	6164	3.0
31437	6172	10.0
31438	6175	7.0
31439	6177	3.0
31440	5862	0.0
31441	5864	2.0
31442	6187	3.0
31443	5908	5.0
31444	5927	6.0
31445	5935	10.0
31446	6260	7.0
31447	6278	6.0
31448	6601	7.0
31449	6915	9.0
31450	6619	10.0
31451	6930	5.0
31452	6935	10.0
31453	6937	8.0
31454	6940	7.0
31455	6632	9.0
31456	6644	10.0
31457	7070	8.0
31458	6664	9.0
31459	6681	7.0
31460	6976	10.0
31461	15556	3.0
31462	15562	10.0
31463	15858	9.0
31464	15860	3.0
31465	15865	7.0
31466	15581	2.0
31467	15597	10.0
31468	15283	10.0
31469	15600	10.0
31470	15614	10.0
31471	15299	5.0
31472	15311	5.0
31473	15621	2.0
31474	15630	7.0
31475	15632	3.0
31476	15321	10.0
31477	15327	8.0
31478	15639	7.0
31479	15641	3.0
31480	15652	2.0
31481	15676	3.0
31482	15363	3.0
31483	15677	6.0
31484	15394	8.0
31485	16360	5.0
31486	16362	3.0
31487	16364	9.0
31488	16375	10.0
31489	61292	2.0
31490	61311	5.0
31491	61937	6.0
31492	61940	6.0
31493	62584	7.0
31494	62590	10.0
31495	62902	10.0
31496	62909	10.0
31497	63225	7.0
31498	63539	7.0
31499	63541	10.0
31500	63858	10.0
31501	64186	6.0
31502	64830	3.0
31503	65144	9.0
31504	65150	3.0
31505	65153	9.0
31506	65780	2.0
31507	65782	3.0
31508	61318	10.0
31509	61323	7.0
31510	61327	6.0
31511	61328	10.0
31512	61640	10.0
31513	62292	7.0
31514	62607	10.0
31515	63892	5.0
31516	64838	10.0
31517	64845	9.0
31518	64846	10.0
31519	64850	8.0
31520	64853	5.0
31521	65156	3.0
31522	70577	5.0
31523	70584	3.0
31524	70590	3.0
31525	70902	3.0
31526	71216	3.0
31527	71218	10.0
31528	71226	9.0
31529	66758	5.0
31530	66768	10.0
31531	67408	3.0
31532	67718	10.0
31533	68359	9.0
31534	68676	9.0
31535	68994	9.0
31536	69009	10.0
31537	69011	3.0
31538	69315	10.0
31539	69331	3.0
31540	69640	9.0
31541	69965	3.0
31542	69973	10.0
31543	70279	6.0
31544	70608	9.0
31545	80058	6.0
31546	80377	7.0
31547	81000	7.0
31548	81015	3.0
31549	81321	3.0
31550	76548	10.0
31551	76550	5.0
31552	77192	7.0
31553	83619	10.0
31554	83934	10.0
31555	84566	6.0
31556	84897	3.0
31557	85210	9.0
31558	85212	3.0
31559	81703	5.0
31560	82030	3.0
31561	82662	8.0
31562	82981	10.0
31563	82990	7.0
31564	83304	10.0
31565	83309	10.0
31566	83621	2.0
31567	83627	3.0
31568	83955	3.0
31569	84261	3.0
31570	84276	3.0
31571	84277	3.0
31572	85239	3.0
31573	82054	6.0
31574	82055	7.0
31575	82059	8.0
31576	82370	7.0
31577	82376	9.0
31578	82691	6.0
31579	83013	5.0
31580	83018	3.0
31581	83322	3.0
31582	83644	3.0
31583	83647	3.0
31584	83971	10.0
31585	84935	1.0
31586	85254	10.0
31587	19604	9.0
31588	19617	3.0
31589	76641	10.0
31590	76963	9.0
31591	77290	7.0
31592	77919	9.0
31593	77920	7.0
31594	77933	9.0
31595	77935	3.0
31596	78241	7.0
31597	78256	10.0
31598	78561	7.0
31599	78897	9.0
31600	79213	8.0
31601	79529	6.0
31602	79842	5.0
31603	84103	10.0
31604	84111	3.0
31605	84117	4.0
31606	84120	2.0
31607	84426	10.0
31608	85063	3.0
31609	85076	10.0
31610	85387	10.0
31611	85712	1.0
31612	85713	10.0
31613	82201	10.0
31614	82205	10.0
31615	82209	3.0
31616	83167	10.0
31617	83175	9.0
31618	83178	3.0
31619	83484	10.0
31620	83819	5.0
31621	84138	10.0
31622	85085	3.0
31623	85408	3.0
31624	85412	2.0
31625	81581	7.0
31626	81585	9.0
31627	82222	9.0
31628	82549	9.0
31629	82557	7.0
31630	82876	3.0
31631	83180	3.0
31632	83196	5.0
31633	83821	10.0
31634	83827	3.0
31635	83837	9.0
31636	84467	5.0
31637	84473	7.0
31638	6708	9.0
31639	6718	8.0
31640	7004	3.0
31641	6734	9.0
31642	7027	3.0
31643	7029	3.0
31644	6751	3.0
31645	7049	9.0
31646	9026	2.0
31647	9341	3.0
31648	9359	5.0
31649	9049	9.0
31650	9364	7.0
31651	9365	3.0
31652	9399	9.0
31653	9085	5.0
31654	9416	5.0
31655	10069	5.0
31656	10091	9.0
31657	9792	10.0
31658	9796	8.0
31659	10133	1.0
31660	10139	10.0
31661	10140	9.0
31662	9806	10.0
31663	10234	9.0
31664	10236	9.0
31665	9851	10.0
31666	10168	9.0
31667	9865	9.0
31668	9866	10.0
31669	10186	5.0
31670	10214	5.0
31671	9607	7.0
31672	9612	10.0
31673	9933	10.0
31674	18791	7.0
31675	18480	9.0
31676	18493	3.0
31677	18495	7.0
31678	18799	5.0
31679	18809	10.0
31680	18814	9.0
31681	18826	7.0
31682	18835	9.0
31683	18519	3.0
31684	18534	7.0
31685	18544	6.0
31686	19182	7.0
31687	19501	10.0
31688	19210	7.0
31689	19533	10.0
31690	19227	9.0
31691	19233	10.0
31692	19550	7.0
31693	19245	9.0
31694	19674	6.0
31695	19258	3.0
31696	19270	10.0
31697	19272	3.0
31698	19563	3.0
31699	19281	9.0
31700	19587	5.0
31701	19590	3.0
31702	19297	8.0
31703	62426	3.0
31704	62429	3.0
31705	62737	10.0
31706	62741	3.0
31707	63067	3.0
31708	63707	3.0
31709	64025	3.0
31710	64343	1.0
31711	64349	6.0
31712	64975	3.0
31713	64983	3.0
31714	65304	10.0
31715	65619	8.0
31716	71277	9.0
31717	71604	9.0
31718	71610	7.0
31719	72240	5.0
31720	72245	3.0
31721	72557	9.0
31722	72571	9.0
31723	72885	7.0
31724	73207	10.0
31725	73529	7.0
31726	73530	7.0
31727	74160	7.0
31728	75134	3.0
31729	75438	10.0
31730	75440	2.0
31731	75760	9.0
31732	75767	9.0
31733	75770	9.0
31734	76079	9.0
31735	76096	9.0
31736	71620	2.0
31737	71950	3.0
31738	72262	7.0
31739	72267	10.0
31740	72580	10.0
31741	72581	7.0
31742	72904	8.0
31743	72909	5.0
31744	73551	7.0
31745	73554	10.0
31746	73864	7.0
31747	73865	7.0
31748	73870	10.0
31749	74183	3.0
31750	74502	10.0
31751	74835	10.0
31752	75152	3.0
31753	75463	10.0
31754	76112	10.0
31755	71316	3.0
31756	71330	5.0
31757	71642	5.0
31758	71963	2.0
31759	72283	3.0
31760	72290	3.0
31761	72291	9.0
31762	72595	3.0
31763	72601	7.0
31764	72614	2.0
31765	25403	10.0
31766	16380	7.0
31767	16393	10.0
31768	16058	5.0
31769	16067	2.0
31770	16406	3.0
31771	16090	10.0
31772	16094	3.0
31773	16096	4.0
31774	16107	7.0
31775	16109	7.0
31776	16527	3.0
31777	16528	9.0
31778	16131	6.0
31779	16139	3.0
31780	16142	7.0
31781	16472	8.0
31782	16159	10.0
31783	16161	5.0
31784	16481	3.0
31785	16182	9.0
31786	16511	3.0
31787	15903	5.0
31788	15904	4.0
31789	15907	5.0
31790	15914	3.0
31791	16222	10.0
31792	16228	6.0
31793	15924	1.0
31794	15949	6.0
31795	15973	6.0
31796	16286	9.0
31797	15992	9.0
31798	16316	2.0
31799	16007	0.0
31800	16318	9.0
31801	16332	3.0
31802	16336	7.0
31803	16024	9.0
31804	16025	7.0
31805	16033	9.0
31806	16351	7.0
31807	16357	7.0
31808	16660	9.0
31809	16672	7.0
31810	16680	2.0
31811	17007	9.0
31812	16699	7.0
31813	16702	6.0
31814	16703	9.0
31815	16716	9.0
31816	17018	10.0
31817	17021	7.0
31818	16718	3.0
31819	25577	9.0
31820	25895	9.0
31821	25608	10.0
31822	25913	10.0
31823	25631	2.0
31824	25930	10.0
31825	25936	7.0
31826	25637	6.0
31827	25638	2.0
31828	25949	10.0
31829	25950	6.0
31830	25666	10.0
31831	25375	7.0
31832	25677	3.0
31833	25695	10.0
31834	25379	8.0
31835	25380	9.0
31836	25394	5.0
31837	68914	9.0
31838	68922	9.0
31839	68929	3.0
31840	69243	9.0
31841	69250	3.0
31842	69557	6.0
31843	69558	7.0
31844	69570	5.0
31845	70211	3.0
31846	70528	3.0
31847	70530	3.0
31848	70840	5.0
31849	70845	5.0
31850	71170	1.0
31851	66384	3.0
31852	66389	5.0
31853	66705	8.0
31854	66710	5.0
31855	67023	6.0
31856	67033	9.0
31857	67977	8.0
31858	67980	9.0
31859	67982	9.0
31860	68294	5.0
31861	68621	10.0
31862	68944	3.0
31863	68947	9.0
31864	69575	2.0
31865	69584	10.0
31866	69906	2.0
31867	69908	3.0
31868	71175	9.0
31869	66404	7.0
31870	67043	3.0
31871	68319	3.0
31872	68638	3.0
31873	68956	7.0
31874	68966	5.0
31875	69273	0.0
31876	69281	2.0
31877	69286	10.0
31878	69291	2.0
31879	70249	2.0
31880	71200	9.0
31881	66419	3.0
31882	67058	9.0
31883	67066	3.0
31884	67711	7.0
31885	77508	3.0
31886	78157	8.0
31887	45766	5.0
31888	45768	3.0
31889	46081	7.0
31890	46419	10.0
31891	47060	10.0
31892	47395	7.0
31893	47399	2.0
31894	47727	3.0
31895	49012	7.0
31896	49013	7.0
31897	49343	7.0
31898	49352	7.0
31899	50304	5.0
31900	50308	3.0
31901	50314	10.0
31902	45782	3.0
31903	46096	9.0
31904	46099	3.0
31905	46111	6.0
31906	47416	5.0
31907	47736	7.0
31908	47740	7.0
31909	48055	10.0
31910	48058	1.0
31911	48063	10.0
31912	48075	8.0
31913	48712	10.0
31914	49686	7.0
31915	49690	3.0
31916	50001	10.0
31917	58908	9.0
31918	59537	5.0
31919	59864	3.0
31920	56035	3.0
31921	57001	3.0
31922	57632	1.0
31923	57637	9.0
31924	57646	9.0
31925	57953	3.0
31926	57965	10.0
31927	58288	7.0
31928	58919	3.0
31929	59553	5.0
31930	59563	10.0
31931	59873	7.0
31932	59877	3.0
31933	47851	7.0
31934	48483	10.0
31935	48485	2.0
31936	48491	3.0
31937	48824	5.0
31938	49143	7.0
31939	49146	1.0
31940	49151	10.0
31941	49459	6.0
31942	49782	5.0
31943	49790	10.0
31944	49800	1.0
31945	46227	3.0
31946	46547	9.0
31947	46558	5.0
31948	46878	9.0
31949	48188	3.0
31950	48504	8.0
31951	49485	10.0
31952	49490	5.0
31953	49494	2.0
31954	55282	10.0
31955	55285	3.0
31956	51098	2.0
31957	51432	3.0
31958	51435	9.0
31959	51752	10.0
31960	51758	10.0
31961	52072	5.0
31962	52085	3.0
31963	53052	5.0
31964	54337	3.0
31965	58402	3.0
31966	59035	7.0
31967	59045	9.0
31968	59354	10.0
31969	59676	10.0
31970	59677	7.0
31971	59690	7.0
31972	59992	3.0
31973	60313	5.0
31974	60329	3.0
31975	60646	7.0
31976	60957	6.0
31977	60962	10.0
31978	56173	9.0
31979	56190	10.0
31980	56501	3.0
31981	56507	3.0
31982	18623	3.0
31983	18637	9.0
31984	18645	9.0
31985	18960	5.0
31986	18979	9.0
31987	18993	9.0
31988	18997	9.0
31989	18690	9.0
31990	19008	10.0
31991	18699	9.0
31992	19019	7.0
31993	19033	7.0
31994	18718	3.0
31995	18436	5.0
31996	18761	9.0
31997	27641	9.0
31998	27645	10.0
31999	27664	3.0
32000	27672	7.0
32001	27360	7.0
32002	27364	2.0
32003	27679	6.0
32004	27682	7.0
32005	27696	10.0
32006	27998	3.0
32007	28005	5.0
32008	28332	7.0
32009	28336	2.0
32010	28020	7.0
32011	28029	3.0
32012	28036	3.0
32013	28339	10.0
32014	28376	5.0
32015	28073	3.0
32016	28078	2.0
32017	28080	7.0
32018	28391	9.0
32019	28392	5.0
32020	28102	3.0
32021	28111	7.0
32022	28426	3.0
32023	28138	8.0
32024	28140	7.0
32025	28146	9.0
32026	28164	2.0
32027	28168	10.0
32028	28175	9.0
32029	28465	3.0
32030	28179	5.0
32031	27891	10.0
32032	28204	3.0
32033	28206	3.0
32034	27901	10.0
32035	27922	7.0
32036	27950	10.0
32037	27954	9.0
32038	28261	10.0
32039	28264	9.0
32040	28270	10.0
32041	27963	9.0
32042	27976	8.0
32043	28293	7.0
32044	28294	8.0
32045	82775	7.0
32046	82778	9.0
32047	83097	2.0
32048	83402	9.0
32049	83407	3.0
32050	83412	10.0
32051	83725	9.0
32052	83733	9.0
32053	84056	10.0
32054	84377	7.0
32055	84379	3.0
32056	85018	7.0
32057	85019	9.0
32058	81513	7.0
32059	50	10.0
32060	92	10.0
32061	97	10.0
32062	126	10.0
32063	24	10.0
32064	138	10.0
32065	144	10.0
32066	162	10.0
32067	186	10.0
32068	188	10.0
32069	194	10.0
32070	211	10.0
32071	221	10.0
32072	229	10.0
32073	261	10.0
32074	279	10.0
32075	323	10.0
32076	336	10.0
32077	365	10.0
32078	382	10.0
32079	387	10.0
32080	432	7.0
32081	442	3.0
32082	444	7.0
32083	445	9.0
32084	449	10.0
32085	473	10.0
32086	524	2.0
32087	558	10.0
32088	586	4.0
32089	618	2.0
32090	620	3.0
32091	625	10.0
32092	644	7.0
